City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Umm Lajj,SA,2020-08-27 21:34:08,25.02,37.27,82.72,69,33,5.66
292,Comodoro Rivadavia,AR,2020-08-27 21:38:34,-45.87,-67.5,57.2,35,40,23.04
293,Lasa,IT,2020-08-27 21:38:34,46.62,10.7,59.0,82,5,1.43
294,Fethiye,TR,2020-08-27 21:38:34,36.62,29.12,77.0,73,0,3.36
295,Turayf,SA,2020-08-27 21:38:34,31.67,38.66,78.8,34,0,8.05
296,Saint George,US,2020-08-27 21:34:56,37.1,-113.58,105.01,13,1,5.82
297,Srem,PL,2020-08-27 21:38:35,52.09,17.02,59.0,72,75,5.82
298,Chemal,RU,2020-08-27 21:38:35,51.41,86.0,55.99,82,100,2.59
299,Najran,SA,2020-08-27 21:38:35,17.49,44.13,89.6,18,39,4.7
300,Dongsheng,CN,2020-08-27 21:38:35,39.82,109.98,61.29,74,71,4.79
301,Caravelas,BR,2020-08-27 21:38:35,-17.71,-39.25,71.73,84,0,7.63
302,Ponta Delgada,PT,2020-08-27 21:38:35,37.73,-25.67,75.2,88,20,5.82
303,Klaksvik,FO,2020-08-27 21:38:35,62.23,-6.59,50.0,76,39,5.82
304,Kahului,US,2020-08-27 21:38:35,20.89,-156.47,87.8,52,40,26.4
305,Haines Junction,CA,2020-08-27 21:38:35,60.75,-137.51,55.47,50,100,5.23
306,Paamiut,GL,2020-08-27 21:38:35,61.99,-49.67,43.14,78,100,0.81
307,Suntar,RU,2020-08-27 21:38:35,62.14,117.63,44.85,62,1,3.15
308,Carnarvon,AU,2020-08-27 21:34:57,-24.87,113.63,66.2,100,94,5.82
309,Torbay,CA,2020-08-27 21:38:35,47.67,-52.73,63.0,67,75,21.92
310,Puerto Ayacucho,VE,2020-08-27 21:38:35,5.66,-67.62,91.4,52,40,6.93
311,Lambarene,GA,2020-08-27 21:38:36,-0.7,10.24,75.6,85,100,5.57
312,Catamarca,AR,2020-08-27 21:34:01,-28.47,-65.79,73.0,37,6,5.01
313,Grand Gaube,MU,2020-08-27 21:38:36,-20.01,57.66,70.0,77,84,4.0
314,Vilyuysk,RU,2020-08-27 21:38:36,63.76,121.62,46.58,59,18,3.56
315,Mangaldai,IN,2020-08-27 21:38:36,26.43,92.03,77.86,84,7,3.36
316,Vestmannaeyjar,IS,2020-08-27 21:38:36,63.44,-20.27,52.11,78,25,14.9
317,Guerrero Negro,MX,2020-08-27 21:38:36,27.98,-114.06,89.08,46,0,15.03
318,Yerbogachen,RU,2020-08-27 21:38:36,61.28,108.01,44.38,73,75,4.85
319,Lahaina,US,2020-08-27 21:35:05,20.88,-156.68,87.8,48,20,12.75
320,Westport,US,2020-08-27 21:36:48,41.14,-73.36,90.0,61,90,5.82
321,Deputatskiy,RU,2020-08-27 21:38:36,69.3,139.9,37.89,77,0,2.59
322,Mongo,TD,2020-08-27 21:38:36,12.18,18.69,80.17,71,90,4.99
323,Svetlaya,RU,2020-08-27 21:38:36,46.54,138.33,63.77,94,100,4.85
324,Iwata,JP,2020-08-27 21:38:36,34.7,137.85,80.01,95,3,4.0
325,Vestmanna,FO,2020-08-27 21:38:36,62.16,-7.17,50.0,76,21,5.82
326,Palana,RU,2020-08-27 21:38:36,59.12,159.97,48.47,72,90,5.3
327,Palora,EC,2020-08-27 21:38:36,-1.7,-77.93,73.4,83,40,3.36
328,Amahai,ID,2020-08-27 21:38:36,-3.33,128.92,77.29,86,86,9.84
329,Verkhoyansk,RU,2020-08-27 21:38:36,67.54,133.38,48.15,50,0,1.57
330,Vardo,NO,2020-08-27 21:38:36,70.37,31.11,44.6,75,40,20.8
331,Lavrentiya,RU,2020-08-27 21:38:37,65.58,-171.0,50.4,73,0,1.7
332,Imeni Morozova,RU,2020-08-27 21:38:37,59.98,31.04,54.0,99,100,10.02
333,Petropavlovsk-Kamchatskiy,RU,2020-08-27 21:38:37,53.05,158.65,53.6,100,90,8.95
334,Ferkessedougou,CI,2020-08-27 21:38:37,9.6,-5.2,73.22,93,100,4.07
335,Vao,NC,2020-08-27 21:38:37,-22.67,167.48,67.6,72,85,18.14
336,Pundaguitan,PH,2020-08-27 21:38:37,6.37,126.17,82.47,74,100,6.06
337,Praia,CV,2020-08-27 21:38:37,14.92,-23.51,80.6,83,75,5.82
338,Esil,KZ,2020-08-27 21:38:37,51.96,66.4,61.3,68,1,5.61
339,Evensk,RU,2020-08-27 21:38:37,61.95,159.23,51.37,66,73,11.68
340,Serov,RU,2020-08-27 21:38:37,59.6,60.58,54.88,95,29,4.7
341,Pamyat Parizhskoy Kommuny,RU,2020-08-27 21:38:37,56.1,44.5,61.0,93,20,5.23
342,Kunigal,IN,2020-08-27 21:38:37,13.02,77.03,69.98,87,100,3.58
343,Nishihara,JP,2020-08-27 21:38:37,26.18,127.76,78.8,83,75,4.7
344,Kuchinarai,TH,2020-08-27 21:38:37,16.54,104.05,74.35,91,12,3.53
345,Osypenko,UA,2020-08-27 21:38:37,46.91,36.83,71.01,100,57,10.0
346,Maldonado,UY,2020-08-27 21:38:37,-34.67,-54.92,55.0,93,100,4.7
347,Swan Hill,AU,2020-08-27 21:38:37,-35.34,143.55,42.06,84,0,5.88
348,Mamallapuram,IN,2020-08-27 21:38:37,12.63,80.17,78.8,83,75,14.81
349,Likasi,CD,2020-08-27 21:38:37,-10.98,26.73,70.84,48,63,3.04
350,Sorland,NO,2020-08-27 21:38:37,67.67,12.69,44.6,100,75,3.36
351,Brae,GB,2020-08-27 21:38:38,60.4,-1.35,50.0,93,0,10.29
352,Yankton,US,2020-08-27 21:38:38,42.87,-97.4,95.0,52,1,6.93
353,Macau,MO,2020-08-27 21:38:38,22.2,113.55,82.4,88,20,2.24
354,Asyut,EG,2020-08-27 21:38:38,27.18,31.18,84.2,39,0,5.82
355,Kropotkin,RU,2020-08-27 21:38:38,45.44,40.58,66.38,73,59,7.45
356,Kyzyl-Suu,KG,2020-08-27 21:38:38,42.34,78.0,49.59,73,88,5.08
357,Kudahuvadhoo,MV,2020-08-27 21:38:38,2.67,72.89,83.03,71,100,12.24
358,Kruisfontein,ZA,2020-08-27 21:38:38,-34.0,24.73,54.82,73,0,19.48
359,Hofn,IS,2020-08-27 21:38:38,64.25,-15.21,49.15,82,5,4.88
360,Brenham,US,2020-08-27 21:38:38,30.17,-96.4,95.0,47,40,1.7
361,Angoche,MZ,2020-08-27 21:38:38,-16.23,39.91,72.97,89,0,5.46
362,Cordoba,AR,2020-08-27 21:38:38,-31.41,-64.18,69.01,22,49,9.17
363,Jumla,NP,2020-08-27 21:38:38,29.27,82.18,59.94,69,84,2.08
364,Concepcion Del Uruguay,AR,2020-08-27 21:38:38,-32.48,-58.24,57.0,95,100,3.0
365,Zaysan,KZ,2020-08-27 21:38:39,47.47,84.87,60.13,56,100,6.15
366,Port Blair,IN,2020-08-27 21:38:39,11.67,92.75,81.39,72,100,6.67
367,Kedgwick,CA,2020-08-27 21:38:39,47.64,-67.34,55.49,57,82,9.42
368,Sovetskiy,RU,2020-08-27 21:38:39,61.36,63.58,56.08,97,16,6.53
369,Chokwe,MZ,2020-08-27 21:38:39,-24.53,32.98,62.51,86,0,3.47
370,Tambura,SS,2020-08-27 21:38:39,5.6,27.47,68.88,90,33,1.92
371,Deniliquin,AU,2020-08-27 21:38:39,-35.53,144.97,39.99,88,0,1.01
372,Saint-Pierre,RE,2020-08-27 21:38:39,-21.34,55.48,69.8,56,0,6.93
373,Georgetown,MY,2020-08-27 21:37:01,5.41,100.34,80.6,88,20,3.47
374,Schwarzenbach,DE,2020-08-27 21:38:39,49.73,12.0,54.0,100,1,2.77
375,Xinzhi,CN,2020-08-27 21:38:39,36.5,111.7,72.61,60,0,2.84
376,Ballybofey,IE,2020-08-27 21:38:39,54.8,-7.78,52.74,94,100,3.74
377,Laredo,US,2020-08-27 21:38:39,27.51,-99.51,102.2,35,1,6.93
378,Marsh Harbour,BS,2020-08-27 21:35:14,26.54,-77.06,84.6,76,75,11.25
379,Adrar,MR,2020-08-27 21:38:39,20.5,-10.07,96.73,26,30,6.02
380,Mancio Lima,BR,2020-08-27 21:38:39,-7.61,-72.9,96.8,23,20,6.93
381,Batagay,RU,2020-08-27 21:38:39,67.63,134.63,46.02,55,0,1.52
382,Saskylakh,RU,2020-08-27 21:38:39,71.92,114.08,52.86,57,62,1.48
383,Meadow Lake,US,2020-08-27 21:38:39,34.8,-106.54,93.2,16,1,6.93
384,Port Augusta,AU,2020-08-27 21:38:39,-32.5,137.77,44.6,100,90,3.36
385,Arraial Do Cabo,BR,2020-08-27 21:38:39,-22.97,-42.03,71.6,88,0,8.05
386,Varfurile,RO,2020-08-27 21:38:40,46.32,22.52,57.88,73,57,1.36
387,Berbera,SO,2020-08-27 21:38:40,10.44,45.01,92.14,48,61,9.78
388,Fukue,JP,2020-08-27 21:38:40,32.69,128.84,80.73,85,29,18.75
389,Norman Wells,CA,2020-08-27 21:38:23,65.28,-126.83,59.0,67,75,8.05
390,Avera,US,2020-08-27 21:38:40,33.19,-82.53,91.4,59,40,6.93
391,Sao Felix Do Xingu,BR,2020-08-27 21:38:40,-6.64,-51.99,81.32,52,91,1.43
392,Khorinsk,RU,2020-08-27 21:38:40,52.17,109.77,53.76,88,100,12.77
393,Atar,MR,2020-08-27 21:38:40,20.52,-13.05,101.75,21,61,6.46
394,Rio Verde De Mato Grosso,BR,2020-08-27 21:38:40,-18.92,-54.84,88.3,18,0,3.78
395,Tocopilla,CL,2020-08-27 21:38:40,-22.09,-70.2,66.87,56,20,11.77
396,San Cristobal,VE,2020-08-27 21:38:40,7.77,-72.22,91.4,49,40,13.87
397,Batemans Bay,AU,2020-08-27 21:38:40,-35.72,150.18,42.01,61,3,3.0
398,Goderich,CA,2020-08-27 21:36:28,43.75,-81.72,79.0,83,38,9.48
399,Kasongo-Lunda,CD,2020-08-27 21:38:40,-6.47,16.82,76.59,74,100,0.58
400,Muli,MV,2020-08-27 21:38:40,2.92,73.57,83.41,70,100,12.82
401,Severo-Kurilsk,RU,2020-08-27 21:38:40,50.68,156.12,52.21,83,100,11.36
402,Rabo De Peixe,PT,2020-08-27 21:38:40,37.8,-25.58,75.2,88,20,5.82
403,Laguna,US,2020-08-27 21:36:45,38.42,-121.42,89.01,32,1,4.7
404,Miquelon,PM,2020-08-27 21:38:40,47.1,-56.38,57.2,87,75,26.4
405,Shingu,JP,2020-08-27 21:38:41,33.73,135.98,79.12,79,0,4.38
406,Lebedinyy,RU,2020-08-27 21:38:41,58.52,125.52,44.17,71,0,0.98
407,Kasempa,ZM,2020-08-27 21:38:41,-13.46,25.83,71.69,40,57,3.18
408,Pisco,PE,2020-08-27 21:34:35,-13.7,-76.22,66.99,77,40,11.41
409,Oktyabrskiy,RU,2020-08-27 21:38:41,54.48,53.47,62.8,62,88,3.76
410,Maracacume,BR,2020-08-27 21:38:41,-2.04,-45.96,75.6,95,24,4.74
411,Mount Gambier,AU,2020-08-27 21:38:41,-37.83,140.77,37.4,100,0,4.54
412,Pochutla,MX,2020-08-27 21:38:41,15.74,-96.47,84.2,70,90,23.04
413,Kenai,US,2020-08-27 21:38:41,60.55,-151.26,61.0,58,75,13.87
414,Borodinskiy,RU,2020-08-27 21:38:41,54.0,37.82,57.24,90,49,6.35
415,Porto Belo,BR,2020-08-27 21:38:41,-27.16,-48.55,64.4,88,0,2.24
416,Ugra,RU,2020-08-27 21:38:41,54.78,34.33,54.03,97,83,3.51
417,Mujiayingzi,CN,2020-08-27 21:38:41,42.12,118.78,62.83,75,90,6.17
418,Plettenberg Bay,ZA,2020-08-27 21:38:41,-34.05,23.37,55.63,75,4,10.02
419,Qaracala,AZ,2020-08-27 21:38:41,39.81,48.95,67.87,71,0,1.57
420,Camacha,PT,2020-08-27 21:38:41,33.08,-16.33,71.6,83,40,3.36
421,Fort Nelson,CA,2020-08-27 21:38:41,58.81,-122.7,68.0,45,40,4.7
422,Taltal,CL,2020-08-27 21:38:42,-25.4,-70.48,60.96,62,9,5.79
423,Aracuai,BR,2020-08-27 21:38:42,-16.85,-42.07,71.62,57,3,5.39
424,Kviteseid,NO,2020-08-27 21:38:42,59.4,8.49,50.0,86,28,1.48
425,Oromocto,CA,2020-08-27 21:38:42,45.84,-66.48,69.01,40,1,11.41
426,Juneau,US,2020-08-27 21:38:42,58.3,-134.42,60.8,63,90,10.29
427,La Ronge,CA,2020-08-27 21:38:42,55.1,-105.28,68.0,56,75,5.82
428,Goleniow,PL,2020-08-27 21:38:42,53.56,14.83,60.01,87,75,5.82
429,Khoy,IR,2020-08-27 21:38:42,38.55,44.95,67.98,43,0,2.04
430,San Vicente,AR,2020-08-27 21:38:42,-26.62,-54.13,69.75,70,0,3.6
431,Isangel,VU,2020-08-27 21:34:03,-19.55,169.27,77.0,78,75,9.17
432,Maceio,BR,2020-08-27 21:37:00,-9.67,-35.74,73.4,78,67,9.17
433,Lorengau,PG,2020-08-27 21:38:42,-2.02,147.27,83.77,72,2,6.2
434,Luorong,CN,2020-08-27 21:38:42,24.41,109.61,74.12,71,0,1.92
435,Husavik,IS,2020-08-27 21:38:42,66.04,-17.34,50.0,66,75,18.34
436,Manzhouli,CN,2020-08-27 21:38:42,49.6,117.43,55.45,80,100,17.98
437,Richards Bay,ZA,2020-08-27 21:38:42,-28.78,32.04,67.37,63,51,16.53
438,Sola,VU,2020-08-27 21:38:43,-13.88,167.55,84.2,74,90,16.11
439,Baculin,PH,2020-08-27 21:38:43,7.45,126.58,78.46,70,100,4.81
440,Batagay-Alyta,RU,2020-08-27 21:38:43,67.8,130.41,45.12,56,0,1.1
441,Panaba,MX,2020-08-27 21:38:43,21.28,-88.27,86.11,68,73,12.01
442,Itanhem,BR,2020-08-27 21:38:43,-17.17,-40.33,68.04,84,28,7.4
443,Tarauaca,BR,2020-08-27 21:38:43,-8.16,-70.77,89.65,37,1,1.03
444,Ust-Nera,RU,2020-08-27 21:38:43,64.57,143.2,44.33,58,100,4.09
445,Belle Fourche,US,2020-08-27 21:37:45,44.67,-103.85,88.0,48,1,11.41
446,Algiers,DZ,2020-08-27 21:38:43,36.75,3.04,77.0,88,40,5.82
447,Mitoc,RO,2020-08-27 21:38:43,48.1,27.03,64.99,72,98,8.05
448,Havelock,US,2020-08-27 21:38:43,34.88,-76.9,87.01,78,47,1.99
449,Guamuchil,MX,2020-08-27 21:38:43,25.47,-108.1,97.0,57,20,7.0
450,Ahipara,NZ,2020-08-27 21:38:43,-35.17,173.17,56.82,65,7,8.79
451,Bubaque,GW,2020-08-27 21:38:43,11.28,-15.83,80.62,78,100,9.22
452,Kholtoson,RU,2020-08-27 21:38:44,50.3,103.31,47.98,90,100,2.17
453,Sayyan,YE,2020-08-27 21:38:44,15.17,44.32,63.54,68,14,1.86
454,Ostrowiec Swietokrzyski,PL,2020-08-27 21:38:44,50.93,21.39,63.0,75,92,3.0
455,Birao,CF,2020-08-27 21:38:44,10.28,22.79,72.84,94,100,2.68
456,Vohibinany,MG,2020-08-27 21:38:44,-17.35,49.03,62.92,91,25,1.79
457,Daru,PG,2020-08-27 21:38:44,-9.08,143.21,77.27,83,94,19.93
458,Bidar,IN,2020-08-27 21:38:44,17.9,77.55,70.63,94,100,5.37
459,Friedrichshafen,DE,2020-08-27 21:38:44,47.65,9.48,61.0,87,12,1.12
460,Pouso Alegre,BR,2020-08-27 21:34:45,-22.23,-45.94,63.54,58,0,0.92
461,Bereda,ES,2020-08-27 21:38:44,43.27,-7.54,68.0,95,47,5.01
462,Elizabeth City,US,2020-08-27 21:38:44,36.29,-76.25,93.2,56,1,16.11
463,Mongu,ZM,2020-08-27 21:38:44,-15.25,23.13,67.98,43,0,3.49
464,Kaliganj,BD,2020-08-27 21:38:44,23.41,89.14,77.5,95,51,7.11
465,Saint-Augustin,CA,2020-08-27 21:38:44,51.23,-58.65,53.02,86,100,11.1
466,Isla Mujeres,MX,2020-08-27 21:38:44,21.23,-86.73,80.01,94,90,10.29
467,Portland,US,2020-08-27 21:35:13,45.52,-122.68,82.0,39,20,12.75
468,Kongolo,CD,2020-08-27 21:38:45,-5.38,27.0,76.12,73,12,2.08
469,Innisfail,AU,2020-08-27 21:38:45,-17.53,146.03,60.01,92,59,8.01
470,Labuhan,ID,2020-08-27 21:38:45,-6.88,112.21,74.86,85,50,6.96
471,Yerkoy,TR,2020-08-27 21:38:45,39.64,34.47,65.77,66,23,3.69
472,Guaiba,BR,2020-08-27 21:38:45,-30.11,-51.33,68.0,77,39,10.29
473,Kinshasa,CD,2020-08-27 21:38:45,-4.32,15.32,73.4,83,100,2.24
474,Pizarro,CO,2020-08-27 21:38:45,4.95,-77.37,78.82,75,85,10.0
475,West Bay,KY,2020-08-27 21:34:33,19.37,-81.42,81.0,94,75,5.82
476,Sangar,RU,2020-08-27 21:38:45,63.92,127.47,47.75,57,0,4.65
477,Egvekinot,RU,2020-08-27 21:38:45,66.32,-179.17,46.13,79,99,7.52
478,Mionica,BA,2020-08-27 21:34:02,44.87,18.46,70.0,87,9,1.12
479,Presidencia Roque Saenz Pena,AR,2020-08-27 21:38:45,-26.79,-60.44,76.68,63,68,9.86
480,Ust-Kulom,RU,2020-08-27 21:38:45,61.69,53.69,49.66,96,6,4.03
481,Inuvik,CA,2020-08-27 21:36:27,68.35,-133.72,42.8,44,75,11.41
482,Villanueva,HN,2020-08-27 21:38:45,15.32,-88.0,95.0,41,75,4.7
483,Kidal,ML,2020-08-27 21:38:45,18.44,1.41,86.05,46,71,4.56
484,Verkhnevilyuysk,RU,2020-08-27 21:38:45,63.45,120.32,45.97,58,28,2.46
485,Sinnamary,GF,2020-08-27 21:38:45,5.38,-52.95,80.8,78,87,4.94
486,Kaabong,UG,2020-08-27 21:38:45,3.48,34.15,68.2,65,60,5.82
487,Chapais,CA,2020-08-27 21:38:46,49.78,-74.85,57.2,62,90,10.29
488,Tahoua,NE,2020-08-27 21:38:46,14.89,5.27,78.8,94,20,4.7
489,Malanje,AO,2020-08-27 21:38:46,-9.54,16.34,66.72,72,82,5.86
490,Mareeba,AU,2020-08-27 21:38:46,-17.0,145.43,71.6,73,75,17.22
491,Aksarayskiy,RU,2020-08-27 21:38:46,46.79,48.01,64.4,82,81,6.71
492,Broome,US,2020-08-27 21:38:46,42.25,-75.83,72.0,93,90,16.11
493,Lesnoy,RU,2020-08-27 21:38:46,57.62,63.08,57.85,96,82,6.6
494,Lazaro Cardenas,MX,2020-08-27 21:38:46,17.96,-102.2,76.6,86,100,4.76
495,Papara,BR,2020-08-27 21:38:46,-3.98,-38.73,80.6,74,14,14.99
496,Gamba,GA,2020-08-27 21:38:46,-2.65,10.0,74.84,87,100,8.75
497,Talnakh,RU,2020-08-27 21:38:46,69.49,88.4,53.6,76,40,4.47
498,Turukhansk,RU,2020-08-27 21:38:46,65.82,87.98,50.11,89,39,5.88
499,Hirara,JP,2020-08-27 21:38:46,24.8,125.28,83.46,83,100,15.93
500,Cayenne,GF,2020-08-27 21:35:23,4.93,-52.33,84.2,70,73,13.87
501,Lucapa,AO,2020-08-27 21:38:46,-8.42,20.74,72.03,73,100,2.15
502,Changji,CN,2020-08-27 21:38:46,44.02,87.32,55.4,93,75,2.95
503,Bazarnyye Mataki,RU,2020-08-27 21:38:46,54.88,49.93,60.89,60,37,7.76
504,Krasnyy Chikoy,RU,2020-08-27 21:38:46,50.36,108.75,52.54,89,71,0.2
505,Oshakati,NA,2020-08-27 21:38:47,-17.78,15.68,80.6,28,60,1.12
506,Katangli,RU,2020-08-27 21:38:47,51.71,143.23,56.19,90,99,4.12
507,Harper,LR,2020-08-27 21:38:47,4.38,-7.72,75.61,85,91,7.87
508,Ketchikan,US,2020-08-27 21:38:47,55.34,-131.65,60.8,72,75,14.99
509,Kungurtug,RU,2020-08-27 21:38:47,50.6,97.52,40.8,84,97,0.81
510,Mosquera,CO,2020-08-27 21:34:45,4.71,-74.23,66.2,48,40,10.29
511,Samarai,PG,2020-08-27 21:38:47,-10.62,150.67,77.65,86,100,21.39
512,Marzuq,YE,2020-08-27 21:38:47,14.4,46.47,83.88,47,59,2.64
513,Beni Suef,EG,2020-08-27 21:38:47,29.07,31.1,76.78,65,0,9.44
514,Maningrida,AU,2020-08-27 21:38:47,-12.07,134.27,70.14,58,0,13.06
515,Praia Da Vitoria,PT,2020-08-27 21:38:47,38.73,-27.07,75.2,94,75,1.92
516,Riachao Das Neves,BR,2020-08-27 21:38:47,-11.75,-44.91,77.25,21,0,3.58
517,Alice Springs,AU,2020-08-27 21:34:26,-23.7,133.88,53.6,32,0,4.7
518,Epe,NG,2020-08-27 21:38:47,6.58,3.98,75.06,87,98,6.53
519,Safranbolu,TR,2020-08-27 21:38:47,41.25,32.69,59.9,84,55,1.07
520,Bellmead,US,2020-08-27 21:38:47,31.59,-97.11,96.01,34,40,4.16
521,Anadyr,RU,2020-08-27 21:38:47,64.75,177.48,51.8,81,40,2.24
522,Mondragone,IT,2020-08-27 21:38:47,41.11,13.89,75.2,94,0,2.48
523,Jiuquan,CN,2020-08-27 21:38:48,39.74,98.52,57.24,34,51,3.42
524,Gerash,IR,2020-08-27 21:38:48,27.67,54.14,86.0,55,40,6.93
525,Knysna,ZA,2020-08-27 21:37:22,-34.04,23.05,55.4,76,20,8.05
526,Ancud,CL,2020-08-27 21:38:48,-41.87,-73.82,46.0,100,90,10.29
527,Anori,BR,2020-08-27 21:38:48,-3.77,-61.64,86.16,55,86,1.83
528,Calabar,NG,2020-08-27 21:38:48,4.95,8.32,74.95,94,100,3.83
529,Aktau,KZ,2020-08-27 21:38:48,43.65,51.2,62.6,59,0,4.47
530,Ha Tinh,VN,2020-08-27 21:38:48,18.33,105.9,79.07,84,24,4.0
531,Mandalay,MM,2020-08-27 21:35:10,21.97,96.08,76.89,82,15,5.61
532,Villaviciosa,ES,2020-08-27 21:38:48,43.48,-5.44,70.0,75,100,5.01
533,Tabuk,PH,2020-08-27 21:36:53,17.42,121.44,71.11,73,76,3.04
534,Izhma,RU,2020-08-27 21:38:48,65.01,53.91,48.74,94,97,4.88
535,Inhapi,BR,2020-08-27 21:38:48,-9.22,-37.75,84.2,35,20,9.17
536,Nosy Varika,MG,2020-08-27 21:38:48,-20.58,48.53,68.02,90,12,6.02
537,Oldebroek,NL,2020-08-27 21:38:48,52.45,5.9,61.0,89,100,1.01
538,Ferme-Neuve,CA,2020-08-27 21:38:48,46.7,-75.45,55.65,74,85,4.34
539,Nyazepetrovsk,RU,2020-08-27 21:38:49,56.05,59.6,56.34,93,9,4.05
540,Chicama,PE,2020-08-27 21:38:49,-7.84,-79.15,67.32,66,40,9.42
541,Kuna,US,2020-08-27 21:37:31,43.49,-116.42,87.01,26,1,10.29
542,Faya,SA,2020-08-27 21:38:49,18.39,42.45,66.2,93,82,2.17
543,Enshi,CN,2020-08-27 21:35:54,30.3,109.48,69.35,84,0,0.94
544,Yarmouth,US,2020-08-27 21:38:49,41.71,-70.23,66.99,82,90,5.82
545,Huancavelica,PE,2020-08-27 21:38:49,-12.77,-74.98,51.69,44,34,11.81
546,Santa Vitoria Do Palmar,BR,2020-08-27 21:38:49,-33.52,-53.37,58.55,98,100,10.96
547,Sicamous,CA,2020-08-27 21:38:49,50.83,-118.99,75.99,56,6,3.38
548,Helong,CN,2020-08-27 21:38:49,42.54,129.0,71.24,84,0,4.68
549,Lensk,RU,2020-08-27 21:38:49,60.73,114.93,46.51,62,28,6.58
550,La Paz,BO,2020-08-27 21:38:49,-16.5,-68.15,62.6,13,40,13.87
551,Leticia,CO,2020-08-27 21:38:26,-4.22,-69.94,87.8,70,20,2.24
552,Dakoro,NE,2020-08-27 21:38:49,14.51,6.76,88.93,42,30,5.68
553,Linhares,BR,2020-08-27 21:38:49,-19.39,-40.07,68.23,90,19,4.32
554,La Asuncion,VE,2020-08-27 21:38:49,11.03,-63.86,91.4,59,22,11.41
555,Moron,AR,2020-08-27 21:38:49,-34.65,-58.62,62.01,60,8,3.0
556,Margate,GB,2020-08-27 21:38:50,51.38,1.39,63.0,93,61,1.99
557,Solwezi,ZM,2020-08-27 21:38:50,-12.17,26.39,69.1,45,84,1.74
558,Dambulla,LK,2020-08-27 21:38:50,7.86,80.65,74.75,84,41,9.51
559,Awbari,LY,2020-08-27 21:38:50,26.59,12.78,82.31,20,0,5.37
560,Kokopo,PG,2020-08-27 21:38:50,-4.35,152.26,79.0,81,90,5.32
561,Duvan,RU,2020-08-27 21:38:50,55.7,57.9,60.04,85,31,6.76
562,Nagornskiy,RU,2020-08-27 21:38:50,58.77,57.55,53.01,97,52,0.72
563,Baykit,RU,2020-08-27 21:38:50,61.67,96.37,53.51,88,98,1.25
564,Kushima,JP,2020-08-27 21:38:50,31.46,131.23,77.0,94,75,6.93
565,Manjacaze,MZ,2020-08-27 21:38:50,-24.71,33.88,62.49,96,4,6.38
566,Acajutla,SV,2020-08-27 21:38:50,13.59,-89.83,75.0,99,90,5.39
567,Belaya Gora,RU,2020-08-27 21:38:50,68.53,146.42,47.5,66,38,1.45
568,Morrope,PE,2020-08-27 21:38:50,-6.54,-80.01,75.99,59,4,5.99
569,Lengshuijiang,CN,2020-08-27 21:38:50,27.69,111.43,73.35,77,0,0.81
570,Hachinohe,JP,2020-08-27 21:38:50,40.5,141.5,73.4,100,90,3.36
571,Wajir,KE,2020-08-27 21:38:50,1.75,40.06,76.28,61,8,13.58
572,Twentynine Palms,US,2020-08-27 21:38:51,34.14,-116.05,105.8,6,1,3.36
573,Santiago Del Estero,AR,2020-08-27 21:38:51,-27.8,-64.26,60.57,57,58,9.1
574,Noumea,NC,2020-08-27 21:38:51,-22.28,166.46,71.01,60,69,14.05
575,Ostrovnoy,RU,2020-08-27 21:38:51,68.05,39.51,45.81,79,100,25.55
576,Dicabisagan,PH,2020-08-27 21:38:51,17.08,122.42,78.76,81,93,2.98
577,Arman,RU,2020-08-27 21:38:51,59.7,150.17,51.48,62,99,8.99
578,Vieques,PR,2020-08-27 21:38:51,18.43,-65.83,84.2,83,90,12.75
579,Linxia,CN,2020-08-27 21:38:51,35.6,103.21,57.36,60,0,2.62
580,Mugur-Aksy,RU,2020-08-27 21:38:51,50.35,90.5,43.81,77,100,3.38
